id_query,query
1351,who is the leader of nigeria
1352,who is the chairman of pp
1353,who is ppp
1354,what is sgf
1355,who is taliban
1356,eu refugee crisis
1357,what does pp stand for
1358,what happened
1359,where was the man shot at
1360,where was the man shot
1361,what is hoverboard
1362,how big are sharks
1363,who is danny weidler
1364,is china a cyber threat
1365,what is twitter twitter
1366,how old is a tree
1367,who is the opposition leader
1368,is sheena bora dead
1369,sheena bora case
1370,why is china slowing down
1371,when is summer
1372,what is intwasa
1373,what is blab
1374,who is siddhartha das
1375,who is javeednusrat
1376,is kenya a country
1377,budapest train station
1378,how many people use twitter
1379,who is lee hsien loong
1380,what is apple watch
1381,who is rand paul
1382,who was rand paul
1383,what is wordpress theme
1384,us ambassador to pakistan
1385,what is a new photo on facebook
1386,how many photos on facebook
1387,sebi disclosure regulations
1388,who killed sheena
1389,who is ng eng hen
1390,who is amaechi
1391,why thank you
1392,what is the apec 2015
1393,who is president zuma
1394,what is a springbok
1395,where is the body found
1396,transfer deadline day
1397,when did wwii start
1398,most innovative countries in the world
1399,how many steps on fitbit
1400,where are refugees welcome
1401,what is the weather in california
1402,who is sabir nazar
1403,what day is it going to rain
1404,new zealand flag design
1405,endeared emojis
1406,how many world heritage sites are there
1407,what is endangered emoticons
1408,what do you do to save endangered emojis
1409,kalburgi murder
1410,world champions
1411,will the fed raise interest rates
1412,what's going on tonight
1413,what is icymi?
1414,what channel is hillary clinton on
1415,what's up today
1416,what is samsung gear s2
1417,who is boniface mwangi
1418,is james bond sexist
1419,what is sebi disclosure
1420,who is larry madowo
1421,who is cate blanchett
1422,what is supersport today
1423,who is donald trump
1424,who is rohingya
1425,where is vuwani
1426,what is the bangkok blast
1427,migrants crisis
1428,what are the refugees
1429,weather in bahrain
1430,what year was wwii
1431,who is indrani
1432,who is octopizzo
1433,who is marissa mayer
1434,what is the migration crisis
1435,how many refugees are in iceland
1436,how many refugees in iceland
1437,where is baton rouge
1438,who is saeed
1439,what to eat on labor day
1440,what is servad
1441,who is subha bakhair
1442,who plays for ireland
1443,sebi disclosures
1444,most difficult quiz ever
1445,weather in orlando
1446,current temperature in durban
1447,rimmel keep calm lip balm
1448,what channel is kimmel on
1449,who is the president of nigeria
1450,is nigeria polio free
1451,who is lee lian
1452,where there is a will there is a way
1453,where is thailand
1454,who is the senate
1455,who is robert mugabe
1456,who is justinbieber
1457,who helps refugees
1458,how many refugees does iceland accept
1459,is thailand a country
1460,is thailand a democracy
1461,who is jake arrieta
1462,who is tom brady?
1463,weather in durban
1464,weather in durban today
1465,when is apple tv coming out
1466,weather in cape town today
1467,weather in johannesburg
1468,when is lunch time
1469,who is bloomberg
1470,who is hilary clinton
1471,india today app
1472,is yahoo ceo pregnant
1473,what man was arrested
1474,what is korea known for
1475,is china slowing down?
1476,weather this morning
1477,endangered emoticons wiki
1478,who is ted cruz
1479,what's the weather in chicago
1480,what is a police officer
1481,what is iphone
1482,is isis in syria
1483,where is hebron
1484,when is ge 2015
1485,what is balochistan
1486,what is jadudi
1487,when is back to school
1488,what is businessline
1489,what is icymic
1490,what is ichimi
1491,who is travis scott
1492,where is karachi
1493,where is facebook
1494,who is linkedin
1495,what team is gilas in
1496,what team does gilas play for
1497,where is mombasa
1498,august auto sales
1499,weather in kcwx
1500,what is the weather in kc
1501,is pakistan a country?
1502,where is african union base
1503,what is the ntaganda trial
1504,what date is the thunderstorm
1505,wes craven
1506,what is rwc 2015
1507,what county is utah in?
1508,weather in seattle washington
1509,weather in seattle seattle
1510,weather in london today
1511,what are body cameras
1512,endangered emoticons meaning
1513,where is syria
1514,what happened in phoenix
1515,who is srilanka
1516,what is happening in yemen
1517,jamal mahmood daily
1518,what is growth hacking
1519,is pakistan a country
1520,who is pakistan
1521,richest man in africa
1522,who is al shabab
1523,who is mugabe
1524,what channel is apple tv on
1525,what is social media
1526,richest african man
1527,who is the richest man in africa
1528,where are bodies found
1529,who is zuma
1530,where is makati highway
1531,digital india
1532,nhr staffers daily
1533,who is ishant sharma
1534,who called it quits
1535,is labor day
1536,what is an orop
1537,what is orop
1538,weather forecast in kc
1539,what's up
1540,who is jennifer
1541,bse stock price
1542,what is going on in india
1543,what channel is sprint live on
1544,what day is spring
1545,what's the weather
1546,who is mo farah
1547,gold price
1548,when is the us open
1549,where is vienna
1550,where are migrants from
1551,what a day
1552,what is bill shorten
1553,who is taylorswift
1554,severe thunderstorm warning
1555,who is nicole sturgeon
1556,what is dangote
1557,twitter account worth
1558,how much is twitter worth
1559,how much is my twitter account worth
1560,what time is it?
1561,what is #ge2015
1562,where is bangkok bombing
1563,how many syrian refugees are there
1564,what is petrol
1565,how many killed in syria
1566,who is joe schmidt
1567,us open 2015 winners
1568,weather forecast for thunderstorm
1569,is rwanda safe
1570,where is bangkok blast
1571,how old is the man
1572,internet ban in gujarat
1573,what is oil price
1574,what is firstft
1575,what channel is alfajiri on
1576,how many weeks until christmas
1577,how many days until christmas
1578,when is national preparedness month?
1579,when is national preparedness month
1580,youths of 14 february daily
1581,what is innovation
1582,where do refugees arrive
1583,endangered emojis instagram
1584,how many homicides in chicago
1585,#endangeredemoji
1586,who is al bashir
1587,how do you save endangered emojis
1588,lessons of life
1589,what are the lessons of life
1590,what are gmos
1591,who is sri lanka
1592,are endangered emojis endangered
1593,weather in jersey
1594,price of a bitcoin
1595,price of bitcoin
1596,what is the v day parade
1597,who is ashraf ghani
1598,who is zayn malik
1599,who is president of afghanistan
1600,who is the president of ghana
1601,weather in christchurch new zealand
1602,weather christchurch nz
1603,what is hpd
1604,who was freddie gray
1605,what is apple
1606,rupee price
1607,parachinar post
1608,weather in guernsey today
1609,weather in guernsey
1610,what is happening in egypt
1611,weather in san francisco this week
1612,weather in texas this week
1613,ambassador power
1614,what is the month of september
1615,nikkei stock price
1616,who is kenya's president
1617,who won the us open 2015
1618,is kanye west running
1619,what is makati traffic
1620,makati traffic complaint
1621,what day is september
1622,asia stock market
1623,when is acutrack radar
1624,leadership daily
1625,is south africa a country
1626,weather in wa
1627,who are you?
1628,when is hackathon
1629,where is somalia
1630,who retired from afl
1631,shark attack survivors
1632,where is bangkok
1633,what is google
1634,refugees arriving in austria
1635,what is lesvos
1636,how to change the world
1637,what is the rsa
1638,who is the efcc
1639,chinese military parade
1640,how many isis fighters have been killed
1641,what is egypt
1642,what is the weather like today
1643,parabolic arc daily
1644,how many people died in iraq
1645,how many killed in iraq
1646,how many people were killed in iraq
1647,radacity news
1648,what's happening today
1649,wordpress theme
1650,what is the internet of things
1651,weather in texas in september
1652,how many people died in ukraine
1653,where is uber?
1654,where is uber in china
1655,fintech ecosystem
1656,what is a rollover accident
1657,who is steve
1658,weather in usa today
1659,what is the weather like for today
1660,how many refugees in munich
1661,who is daesh?
1662,where is luxembourg
1663,is singapore a country
1664,what is asu
1665,is marissa mayer pregnant?
1666,who is sri
1667,who is yahoo ceo
1668,was man shot
1669,who shot man
1670,is it summer?
1671,is burma democratic
1672,what is fastf
1673,weather in wales
1674,who is bersih
1675,who is ashrafghani
1676,where is al shabaab located
1677,"weather in christchurch, nz"
1678,weather in christchurch in
1679,who is the president of kenya
1680,what's the weather in boston
1681,how many facebook likes
